New York,959049
Virginia,877683
Pennsylvania,810091
North Carolina,556526
Massachusetts,700745
South Carolina,415115
Kentucky,406511
Maryland,380546
Connecticut,262042
Tennessee,261727
Georgia,251407
New Jersey,245555
Ohio,230760
Vermont,217713
New Hampshire,214360
Rhode Island,76931
Delaware,72674
