Connecticut,237946
Delaware,59094
Georgia,82548
Kentucky,73677
Maryland,319728
Massachusetts,475327
New Hampshire,141885
New Jersey,184139
New York,340120
North Carolina,393751
Pennsylvania,434373
Rhode Island,68825
South Carolina,249073
Vermont,85539
Virginia,747610
