Connecticut,251002
Delaware,64273
Georgia,162686
Kentucky,220959
Maryland,349692
Massachusetts,574564
New Hampshire,183858
New Jersey,211149
New York,586050
North Carolina,478103
Pennsylvania,602545
Rhode Island,69122
South Carolina,345591
Tennessee,105602
Vermont,154465
Virginia,886149
